Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,5102023_All_QC_003,5102023_All_QC_040,5102023_BLD_1_022,5102023_BLD_2_023,5102023_BLD_QC_021,5102023_GER_1_032,5102023_GER_2_033,5102023_GER_3_034,5102023_GER_4_035,5102023_GER_5_036,5102023_GER_6_037,5102023_GER_QC_031,5102023_IPA_1_012,5102023_IPA_2_013,5102023_IPA_QC_011,5102023_SOU_1_017,5102023_SOU_2_018,5102023_SOU_QC_016,5102023_STU_1_007,5102023_STU_2_008,5102023_STU_QC_006,5102023_WHE_1_027,5102023_WHE_2_028,5102023_WHE_QC_026,582023_All_QC_003,582023_BLD_1_022,582023_BLD_2_023,582023_BLD_QC_021,582023_GER_1_032,582023_GER_2_033,582023_GER_3_034,582023_GER_4_035,582023_GER_5_036,582023_GER_6_037,582023_GER_QC_031,582023_IPA_1_012,582023_IPA_2_013,582023_IPA_QC_011,582023_SOU_1_017,582023_SOU_2_018,582023_SOU_QC_016,582023_STU_1_007,582023_STU_2_008,582023_STU_QC_006,582023_WHE_1_027,582023_WHE_2_028,582023_WHE_QC_026,592023_All_QC_003,592023_All_QC_040,592023_BLD_1_022,592023_BLD_2_023,592023_BLD_QC_021,592023_GER_1_032,592023_GER_2_033,592023_GER_3_034,592023_GER_4_035,592023_GER_5_036,592023_GER_6_037,592023_GER_QC_031,592023_IPA_1_012,592023_IPA_2_013,592023_IPA_QC_011,592023_SOU_1_017,592023_SOU_2_018,592023_SOU_QC_016,592023_STU_1_007,592023_STU_2_008,592023_STU_QC_006,592023_WHE_1_027,592023_WHE_2_028,592023_WHE_QC_026,1,2,3,4,5,6,7,1,2,3,4,5,6,7
1427,3.752,394.18894,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1419,1,0,null,null,null,null,null,null,null,5565.25,5102023_GER_3_034,394.18894:11070 394.29751:371 395.04005:392 395.11159:586 395.13717:387 395.19508:8173 395.85943:652 396.08625:544 396.11004:543 396.16422:800 396.20192:1537,125.05782:22 207.06625:899 391.17517:636 393.19244:11052 394.18872:2876 397.22202:944,276718,213257,60836,113954,105298,1182397,160429,292871,349722,147755,352578,393325,921922,286926,612240,4806,50832,35564,123075,43293,56177,33225,103266,73319,77473,38949,83857,68486,947896,120616,228494,270988,69761,305262,328024,525649,98213,334749,1798,32686,18733,20042,11820,15485,27223,55829,50790,223821,183572,36361,99075,51297,1053416,119327,248407,315238,65100,295532,342073,749605,122932,494138,1967,81686,23635,96800,34669,41657,20809,73007,60488,194968.3957,73123.64173,361390.9682,460708.2661,27967.42348,49224.29674,55328.35221,73798.85018,28851.47013,310483.6297,277497.3503,26195.802,37846.67516,26104.92554
1428,7.911,394.88773,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1428,0,0,null,null,null,null,null,null,null,5822.31,582023_All_QC_003,394.88773:6893 395.77654:317 395.89749:1189 396.13985:1409 396.89005:3499,190.92728:521 399.25488:5416,323902,55758,75448,22557,97016,90279,48947,38882,55964,53984,66970,65493,263341,263848,340541,163930,83280,103657,525811,614483,611049,160281,49273,73848,735474,133451,126456,493043,105632,111600,48488,45381,91023,82085,87937,171320,151516,165217,125805,243714,263518,153735,128921,154067,112770,101555,224905,356690,56322,174949,72637,70830,135164,39701,56168,55520,54682,54524,59166,124500,102699,183414,77968,84516,88253,394122,301129,483929,66039,166354,20614,305629.0832,140709.7537,68932.89076,196266.2431,137182.3365,374138.3228,108404.3374,279417.7134,139289.3643,25901.32909,77088.14993,71465.18239,197427.5697,65077.10206
1429,9.432,394.88811,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1429,0,0,null,null,null,null,null,null,null,26968.25,5102023_STU_1_007,394.88811:29818 394.97963:854 394.99101:442 395.00930:448 395.02307:211 395.24930:281 395.89210:3798 396.14492:1187 396.81185:196 396.82289:291 396.89105:6854,102.93184:1897 144.94081:703 190.92714:3360 258.91663:1482 260.91879:567 311.16550:1181 326.90228:200 398.22806:221,401691,23025,21785,20595,21202,19675,18599,20908,21321,19259,20407,21097,196315,49842,1033025,20137,20628,21803,4999871,1872177,1698549,19261,18902,20122,12723,14579,13129,14665,13171,10195,14123,13971,12588,12166,10758,16691,14726,16681,9089,12669,17001,10999,14071,14748,13964,12269,13289,1244185,19460,16012,17758,16300,18263,18768,18205,20219,18243,18887,16842,25842,17955,38447,15094,16530,19288,1484462,1150623,1583702,14878,17764,18105,340216.8684,17336.16549,17031.68616,156613.8377,16915.56205,1425466.938,16505.9651,531903.4691,3178.076382,3598.697182,333664.2284,4129.858163,1546667.168,2914.543239
1430,9.33,394.8889,Unknown,[M-H]-,null,0.01,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1430,0,0,null,null,null,null,null,null,null,17148.94,5102023_IPA_QC_011,394.88890:18402 394.96561:557 394.97970:605 395.31927:302 395.89339:2984 396.15100:792 396.81170:136 396.83791:312 396.88903:6969,104.92805:161 146.93733:863 190.92575:5816 192.92641:52 258.91824:1280 260.91437:682 326.90237:772 398.22794:133,417218,35681,33182,32124,32173,31201,29430,32414,32842,29937,31612,32694,252998,77954,3254552,31913,32126,34031,1820054,1148614,1054414,29636,29654,30915,21383,24005,20368,23773,20680,15933,21505,21365,19918,19620,17219,26055,23049,25956,15200,20651,26873,16897,21725,23388,22117,19282,20420,579142,30298,25751,27290,25540,28205,29090,28240,30518,28036,29300,26561,40620,28666,61005,23098,25760,30048,904167,693347,945291,23150,27688,28268,216744.4577,27133.87492,26491.31467,421206.1846,26633.46896,736433.1188,25680.88943,263265.125,4447.167907,5453.574918,1064984.672,6166.908066,618043.7621,4434.06161
1431,8.925,394.88946,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1431,0,0,null,null,null,null,null,null,null,11366.31,592023_All_QC_003,394.88946:17533 395.89700:2495 395.99507:272 396.14457:1477 396.88874:5263,102.93248:890 102.94798:2053 112.98211:633 146.91985:569 146.93635:5322 190.92663:6080 191.94335:1002 192.92792:1082 258.91165:1165 260.91385:585 311.16738:918 312.16985:503 325.18242:4747 396.15107:537 397.22353:642 398.22923:1000,2822215,323699,76163,79899,76027,76016,137016,73350,73330,69604,74614,76622,374619,198624,601053,86505,80681,90193,946689,1004759,958493,69252,71190,71952,68696,70166,53340,69279,52738,44313,49474,52608,50089,52157,48459,68578,64141,62984,51609,62333,70209,46708,52239,65871,55125,52657,51751,1967547,127827,70039,63469,63418,64097,66168,65266,57908,66065,66370,65063,106746,82615,161126,58856,64911,73738,797633,596064,832702,56213,65504,67080,1061996.702,69088.80863,65777.60189,191165.0578,71003.88931,589017.4815,62302.62322,1257257.998,8131.100976,19199.23464,183413.5215,12972.47554,417753.9664,8264.581484
1432,10.142,394.88951,Unknown,[M-H]-,null,0.14,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1432,0,0,null,null,null,null,null,null,null,5464.75,5102023_SOU_QC_016,394.88769:8444 395.78035:2895 395.81819:377 395.86260:3400 395.89571:494 395.92725:285 396.78474:780 396.81944:350 396.82948:705 396.85262:263 396.88276:1844,102.94747:1572 144.86695:597 146.88091:829 146.93807:2422 151.92049:557 174.95447:666 190.87597:1142 190.92734:3036 276.85728:608 278.85113:884 327.87289:628,286920,274171,406428,280685,462664,422529,229312,222594,360839,237899,282221,407219,483358,439745,362699,695382,434062,756012,330030,339634,316030,499327,228807,407620,173127,314748,329229,337782,377373,422460,393270,323891,354665,319545,338308,270443,253189,355341,306748,348632,328496,172416,242209,248044,381621,263972,263531,288244,187613,335599,326207,287671,188554,183823,395758,203873,204112,195064,187510,598141,485840,726066,306062,416720,393021,310247,312763,295498,226164,202597,341279,242015.103,342334.7319,297658.0456,441646.9626,442792.8959,285207.8615,312768.6785,56773.19267,57700.63255,88751.126,153129.7324,167434.3775,54043.18546,100528.3177
1433,10.04,394.89002,Unknown,[M-H]-,null,0.08,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1433,0,0,null,null,null,null,null,null,null,5720.76,582023_IPA_1_012,394.88722:11521 395.77972:5151 395.83030:1132 395.85345:1241 395.87081:1323 395.88657:1265 396.01569:185 396.78311:2286 396.81742:425 396.83964:646 396.86545:1174,112.98338:923 146.88115:1815 146.93806:1108 174.95371:758 190.87293:1872 190.92431:1000 206.91693:1955 278.85127:1563 300.90175:2376 346.83649:532 394.89181:1022,305245,221352,246894,259276,251622,224817,391164,317416,216784,377606,227528,251127,207651,216843,388430,303365,279274,310799,377092,385438,364992,250759,109253,227086,189492,267834,246677,256295,249972,258953,262368,231430,245687,241857,241820,339531,308385,264369,209739,238305,246406,203933,298122,307162,387822,350031,346102,319036,187392,216915,201901,208442,285449,346265,194191,353575,343255,337635,171475,297820,266745,329681,219575,216424,226912,356332,350748,344646,192678,184155,196016,244503.455,239539.4968,274779.6785,291050.3925,250088.8672,332051.7217,249322.4561,63380.95191,24024.38791,62346.95184,58562.77255,38337.22217,56176.93037,92940.6482
1434,9.533,394.89016,Unknown,[M-H]-,null,0.07,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1434,0,0,null,null,null,null,null,null,null,25031.94,5102023_STU_2_008,394.88859:33408 394.99253:2105 395.02694:615 395.11346:331 395.15301:313 395.89237:4369 396.14426:690 396.81888:1169 396.89111:6280,102.93384:4910 112.98457:688 146.93674:9313 188.92873:682 190.92632:11163 191.92783:580 192.92648:1304 258.91385:2484 311.16586:965 325.18317:3087 326.18671:701 326.90137:1320 397.23318:520 398.23267:954,385737,22618,21854,20117,21421,18689,18695,20458,20758,19211,20420,21268,142531,46289,558380,19878,20319,21203,1681004,6221665,5123469,19397,18096,20097,11194,14128,13374,13561,13592,11086,15144,14418,12387,11328,10778,17088,15338,16752,8606,12232,15685,11774,14241,14355,14222,12749,14089,723194,19452,15770,18228,16297,17935,18335,18238,31047,18668,18486,15779,24921,17704,35291,15386,16613,18748,4280264,3646149,4900806,14844,17316,17661,232438.9614,17194.47744,17462.95304,97143.9229,16518.91581,2877080.785,16496.77418,317284.7295,3339.672295,4576.817953,177588.6348,4117.265957,2472852.245,2590.881939
1435,10.243,394.89131,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1435,0,0,null,null,null,null,null,null,null,6552.59,5102023_IPA_1_012,394.89131:11339 395.77764:2927 395.83030:488 395.84653:459 395.86116:751 395.88676:1713 395.91075:493 396.78493:1544 396.83563:2545 396.87788:1238 396.89526:602,102.94596:1239 146.93717:2971 174.95433:955 190.87142:1476 190.92645:3393 258.91330:513 278.84876:1139 282.84697:910 323.89946:633 326.89974:503,269134,125526,265500,257151,274016,244943,133382,131796,236040,134074,237788,254662,1157930,683978,335737,319486,302153,343450,304162,309938,283914,259665,398438,244015,74719,280822,253650,248174,266705,276640,148869,250065,265338,239286,250711,139772,132295,267339,229519,255572,258152,84882,115815,123455,271625,149093,138538,262993,105483,225353,211075,216606,107053,91788,201795,93401,118254,193911,186120,320507,291282,356001,237834,233003,246994,278576,281492,263215,205010,200955,209991,167570.9472,248038.6697,193458.2434,409426.7632,269573.8788,227272.2206,230814.2547,91739.68192,25094.85818,64314.83028,323165.7838,41527.01962,91031.15688,77422.67208
1436,0.811,395.13064,Unknown,[M-H]-,null,0.03,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1436,0,0,null,null,null,null,null,null,null,7039.44,5102023_STU_QC_006,395.13064:32867 395.21870:1066 395.24162:196 395.33071:270 395.34074:166 395.52560:365 395.54043:530 396.06081:899 396.13061:9363 397.08549:503 397.13323:3231,96.95877:5458 117.01838:3181 126.90144:553 128.03267:3323 130.08642:1793 172.97390:1529 257.07541:650 272.99191:1313 279.05833:997 292.14037:556 393.10712:1410,148764,107779,129691,95856,158892,55597,169244,100955,83459,38220,60654,71514,35633,35684,41514,253802,30680,145604,171638,255122,249681,162937,195415,159385,20064,86088,41549,61583,35974,47645,41252,30029,14410,33438,23398,4542,26155,14514,68659,15433,34695,44222,33151,60496,54189,84272,70584,123309,93511,147021,66750,107583,35880,100670,73229,65437,42064,24048,52521,26754,28995,21911,165038,22686,70505,111429,219167,123228,105288,87151,113629,98685.49544,99445.73296,57125.49638,26188.95194,89678.08323,140903.8066,114761.0854,48489.54925,40037.92139,35234.3352,11432.36174,81437.95896,87000.4926,47724.23486
1437,4.767,395.15223,Unknown,[M-H]-,null,0.15,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1437,0,0,null,null,null,null,null,null,null,27143.31,592023_IPA_QC_011,395.15163:209523 395.21992:4013 395.24068:2294 395.26505:1311 395.27539:968 395.29983:797 395.32077:1891 395.35184:1111 395.39478:2652 395.44391:548 395.46066:801 395.50596:465 395.51627:791 395.55030:595 395.56679:651 395.58464:501 395.61877:909 395.64323:1103 395.67980:361 395.69873:311 395.71188:277 395.74655:173 395.76146:520 395.80750:301 395.81684:213 395.87136:556 395.90608:855 396.03291:369 396.05826:411 396.15496:47095 396.22159:1171 396.24950:690 396.26857:941 396.30658:306 396.33791:209 396.39266:252 396.41041:239 396.42588:319 396.44426:291 396.47429:544 396.48995:155 396.53209:478 396.55968:385 396.59028:572 396.62444:270 396.71898:305 396.85699:370 396.88749:714 396.90571:278 397.05946:307 397.15150:18723 397.22818:957 397.26753:557 397.28376:276,125.05904:96 138.03136:371 152.04585:467 164.04628:682 166.02592:540 179.03328:389 180.03889:793 191.03696:666 192.04079:1316 193.04881:233 205.05072:463 206.09203:945 207.02907:894 217.08679:538 219.02797:1191 220.03346:498 234.08727:821 235.06053:18651 235.15016:847 236.09987:2588 245.07811:463 247.12819:705 262.08264:15756 262.15164:794 263.09042:41998 263.15158:1688 263.18396:767 264.09415:6249 264.16205:499 265.09485:1448 319.15796:1089 326.08115:1513 331.15347:9257 331.22980:477 332.15680:2283 395.15128:15473 395.22379:3176 396.15417:3478 396.21820:967 397.15231:1165,513759,296689,100589,55010,137854,44327,42238,27389,131100,15606,48891,38059,595436,723826,1029186,34163,8603,15250,111797,43437,163162,53563,5175,15044,73030,197341,11561,146612,19780,71053,27370,83855,26804,16300,45712,1014423,1187858,540384,26245,3442,8134,59445,18149,61019,16140,3969,7747,139914,135197,149569,19414,176889,35167,84654,27937,70271,17826,34730,19319,578618,828794,1483876,12006,10102,7264,69537,36015,72282,32998,5962,11531,231718.1149,110537.7987,44208.95946,886933.4148,13912.16538,70538.08359,16903.17398,177970.8416,67814.6794,29187.73316,318883.7198,9984.585273,43546.14488,16371.70091
1438,2.637,395.15522,Unknown,[M-H]-,null,1,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1438,0,0,null,null,null,null,null,null,null,31608.29,5102023_STU_2_008,395.15445:310632 395.25031:8063 395.28126:4810 395.31151:730 395.33023:1293 395.35730:2438 395.38506:1379 395.41508:1635 395.44150:1819 395.46907:383 395.50121:2115 395.52735:351 395.53796:611 395.57487:2080 395.61271:352 395.63016:1105 395.64695:597 395.66673:1060 395.69393:745 395.74224:2137 395.78001:411 395.79793:337 395.81857:1181 395.84882:328 395.86980:218 395.88097:386 395.90000:587 396.01119:308 396.04182:427 396.06527:449 396.08916:238 396.10369:295 396.15763:52914 396.24363:1812 396.26482:710 396.27876:774 396.29724:473 396.31653:299 396.35281:370 396.37001:268 396.39431:366 396.43383:224 396.44776:283 396.46775:372 396.52240:1047 396.53891:359 396.55786:414 396.58370:790 396.61440:305 396.67980:542 396.79867:437 396.81950:292 396.85650:436 396.88390:345 396.99102:305 397.07671:854 397.15960:12337 397.22646:3131,96.96071:924 99.04366:1453 101.02298:631 112.98449:823 116.06839:628 125.02371:1683 127.05330:627 130.08412:781 143.03394:648 161.04454:977 214.07171:931 224.10540:527 251.11331:4483 266.12177:716 293.11985:1938 323.13215:1330 346.13392:1836 349.14412:871 351.16143:604 355.15546:731 392.13710:917 394.16472:575 395.15517:3598 396.15533:991 397.17643:591 397.21472:3621 398.22452:743 399.18685:765,976792,906118,1635734,363909,906157,770552,1200222,816599,754152,963691,1055088,934210,946346,1522984,1169413,825462,491778,499276,834286,2539392,1417674,1143895,883437,1096464,714754,1151264,378367,645060,675465,1219905,649417,804756,1060949,1168498,706085,575362,1077357,796065,488796,417877,469049,640786,1313842,1026637,1086338,627432,691414,1098661,827441,1101234,386297,739647,475238,774963,584244,807193,899876,1259761,976640,667751,1175841,809660,675399,389432,394874,763989,2345270,1283715,847163,459149,930460,904753.293,811963.1553,883690.7032,971197.7021,516882.6762,1351732.288,862861.3134,145660.9524,431466.6822,218940.7015,296448.7447,143743.5103,673831.2558,233595.9235
1439,3.854,395.17033,Unknown,[M-H]-,null,0.04,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1439,0,0,null,null,null,null,null,null,null,27402.04,5102023_IPA_QC_011,395.16785:8892 395.20529:48837 395.29466:1796 395.31647:724 395.32930:996 395.36510:347 395.39160:624 395.41852:381 395.43625:229 395.49768:380 395.69096:228 395.77108:232 395.85923:260 396.08309:446 396.09887:237 396.13055:455 396.17163:2447 396.20788:11120 397.07628:418 397.10679:340 397.13100:542 397.14669:304 397.18410:5552 397.21086:2797,99.07971:718 111.01202:1232 123.00914:439 125.05959:4372 139.07428:2114 141.05466:812 165.01738:1344 165.05441:564 167.06657:840 193.08357:546 195.06509:166 205.12082:1212 207.06413:1306 208.07236:1133 209.12035:967 221.08034:1297 223.13304:2532 235.09534:874 237.11349:6225 238.11320:889 239.12894:694 245.08026:663 251.12170:688 263.08994:3238 264.12729:533 267.12082:145 279.12082:1536 291.11951:949 319.15448:1277 331.15341:935 349.20456:2401 375.17722:2019 377.15799:1280 378.19849:429 391.17484:4158 392.17419:268 393.18994:38052 393.27853:2738 393.43121:678 394.19232:9320 395.15247:3578 395.20410:3317 396.20532:1614,1070211,813328,629911,601509,666347,1404794,444225,1069130,548943,246739,609079,720625,2949626,1689481,2384496,367591,636083,545430,377630,369922,403235,849422,651289,653685,239203,510483,420594,462968,1421590,336953,1013589,392562,173991,436973,565815,1435219,930292,1190744,285259,461760,345624,61983,93523,96254,578452,529122,536406,763198,667042,534803,462635,507759,1455485,350718,898326,453445,203640,466688,767816,2264479,1253461,1825504,297264,498485,422817,281711,291184,296565,685439,571414,529640,710596.5179,533001.0507,665767.8894,1769255.813,428923.8079,252445.2461,620540.976,302800.1517,83295.22769,401140.2499,656003.8972,117854.2468,133435.8411,103999.055
1440,3.955,395.20573,Unknown,[M-H]-,null,0.14,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1440,0,0,null,null,null,null,null,null,null,11714.65,582023_IPA_1_012,395.15413:6046 395.20380:41131 395.28968:1427 395.31506:525 395.33598:669 395.51917:173 395.53301:380 395.68984:342 395.85244:643 395.89363:434 396.15784:2204 396.20887:8653 396.49847:327 396.82129:523 396.89162:911 397.13390:446 397.14775:502 397.18854:3544 397.21100:2344,88.03889:635 111.04247:742 125.05847:2403 127.07538:727 139.07586:923 155.06776:935 166.99909:592 179.06580:826 181.08180:565 183.06672:1100 193.08473:1156 195.06395:1600 207.06558:1653 208.06564:811 210.05187:608 211.05953:973 221.07724:692 223.13028:1164 235.09399:633 237.11191:985 239.12234:729 251.11789:614 251.12686:788 263.12393:2201 264.12315:614 279.11706:626 279.12882:618 281.13410:1387 289.14148:789 333.20254:1633 335.14715:1368 375.17807:956 377.19594:4675 378.20843:665 390.23125:593 391.17480:3698 392.17343:1187 393.18944:30188 393.28664:959 393.34640:514 394.19142:8219 395.16529:773 395.20263:15744 396.20761:2963 397.17930:1259 397.20936:948 399.16945:823,888157,705922,445105,463945,537470,1740097,524043,848727,521982,492993,647725,867859,2486317,1462095,2026444,266375,434352,377080,551341,412223,489207,589802,440281,460791,210377,400708,313780,348982,1043023,494601,599200,478993,315570,459460,715587,2108220,717435,897820,197944,298266,232885,140931,152187,273558,443122,348233,419897,617435,539490,466420,372808,425395,1193517,418122,713009,703559,385061,509746,598603,1935159,983253,1489053,224754,352089,313319,343217,250286,342892,485459,397796,358352,592276.312,419401.4724,679594.114,1567310.76,299673.9247,328427.0126,438192.3773,249863.4982,68435.07762,325975.1408,613605.6838,77939.87017,140678.0159,72623.12778
1441,3.854,395.20718,Unknown,[M-H]-,null,0.62,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1441,0,0,null,null,null,null,null,null,null,13934.52,5102023_IPA_1_012,395.16753:8392 395.20517:60943 395.29665:2643 395.32661:963 395.35830:486 395.37928:224 395.39122:334 395.43515:717 395.47623:259 395.48832:427 395.50671:703 395.54937:175 395.57598:668 395.62004:223 395.79239:618 395.84981:320 395.87441:577 396.04121:501 396.13671:375 396.17280:1853 396.20822:15172 396.28706:423 396.44199:399 396.61370:332 396.69560:276 396.89261:519 397.09198:602 397.18490:11049,99.07954:1035 111.00693:1233 125.05887:5696 139.07414:3140 141.05388:1441 155.06868:533 165.01996:1596 165.05409:1104 167.07251:911 169.04724:557 179.06897:870 181.12204:924 183.06583:1117 205.08040:2067 207.06541:1422 208.06793:993 210.05981:593 211.05914:1236 221.07913:1918 223.13225:3859 233.07471:584 235.09573:902 237.11133:5053 238.11801:725 239.12697:1236 245.08061:795 247.13425:1669 251.12674:831 253.14180:401 263.08594:4768 264.12793:883 265.11102:529 279.12100:2107 280.12582:595 281.13144:852 291.12534:1201 319.15289:1540 331.15332:764 349.20621:3852 350.20358:874 375.17645:3351 377.19678:2229 378.19763:256 391.17654:5661 392.16193:732 393.18976:58153 393.27386:2837 393.29453:692 393.44440:1145 393.58914:1002 394.19342:13376 395.15582:5936 395.20502:512 396.17627:1913,1279714,916618,617803,650345,704642,1386265,417478,1271196,468307,240634,590451,689317,3365696,1895908,2962665,356379,682974,592679,341927,326270,360134,808829,644511,647486,220911,531064,429577,471540,1400424,321757,1016423,333174,163623,362506,540210,2359773,1066319,1380674,322470,491489,334454,79308,88868,159321,718291,552783,635808,892857,755765,592062,547614,574094,1533014,325721,1113628,694125,192775,456965,799039,2792198,1395866,2033660,294159,552338,416083,406616,337559,260070,665013,607377,509936,813173.1396,568749.0486,681763.3123,2139195.464,449225.0837,262230.3311,643337.1575,383660.3731,85723.85337,434374.6244,791103.5657,137222.3571,122815.5527,87206.49336
